address/city,address/state,address/streetAddress,address/zipcode,bathrooms,bedrooms,datePriceChanged,daysOnZillow,favoriteCount,homeStatus,homeType,isNonOwnerOccupied,latitude,listing_sub_type/is_FSBA,listing_sub_type/is_FSBO,listing_sub_type/is_bankOwned,listing_sub_type/is_comingSoon,listing_sub_type/is_forAuction,listing_sub_type/is_foreclosure,listing_sub_type/is_newHome,listing_sub_type/is_openHouse,listing_sub_type/is_pending,livingArea,longitude,monthlyHoaFee,mortgageRates,mortgageRates/arm5Rate,mortgageRates/fifteenYearFixedRate,mortgageRates/thirtyYearFixedRate,pageViewCount,parentRegion,parentRegion/name,price,priceChange,propertyTaxRate,rentZestimate,restimateHighPercent,restimateLowPercent,taxAssessedValue,taxAssessedYear,timeOnZillow,url,yearBuilt,zestimate,zestimateHighPercent,zestimateLowPercent
Philadelphia,PA,758 S Front St,19147,2,4,,31,41,FOR_SALE,TOWNHOUSE,FALSE,39.938343,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1964,-75.14485,,,3.792,3.486,4.328,2784,,Queen Village,729900,,0.98,3102,29,46,767000,2021,31 days,https://www.zillow.com/homedetails/758-S-Front-St-Philadelphia-PA-19147/10180962_zpid/,1860,742700,5,5
Philadelphia,PA,1744 French St,19121,,,,21,0,RECENTLY_SOLD,LOT,FALSE,39.986454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.16236,,,,,,4,,Stanton,8500,,0.98,2038,14,38,27500,2021,21 days,https://www.zillow.com/homedetails/1744-French-St-Philadelphia-PA-19121/118338297_zpid/,,,,
Philadelphia,PA,2005 W Girard Ave,19130,2,4,,129,22,FOR_SALE,TOWNHOUSE,FALSE,39.972874,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1701,-75.16919,,,3.842,3.61,4.449,1501,,Francisville,299900,,0.98,1321,65,26,207900,2021,129 days,https://www.zillow.com/homedetails/2005-W-Girard-Ave-Philadelphia-PA-19130/10315111_zpid/,1915,304500,5,5
Philadelphia,PA,511 Kauffman St,19147,1,2,,21,1,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.93842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1624,-75.15233,,,3.842,3.61,4.449,181,,Queen Village,515000,,0.98,1959,33,26,410000,2021,21 days,https://www.zillow.com/homedetails/511-Kauffman-St-Philadelphia-PA-19147/10180711_zpid/,1920,516400,5,5
Philadelphia,PA,1727 Wolf St,19145,2,3,,116,6,FOR_SALE,TOWNHOUSE,FALSE,39.922817,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1800,-75.17612,,,3.842,3.61,4.449,733,,Newbold,399900,,0.98,1666,9,12,218900,2021,116 days,https://www.zillow.com/homedetails/1727-Wolf-St-Philadelphia-PA-19145/10307629_zpid/,1920,394900,5,5
Philadelphia,PA,212 W Wildey St,19123,1,3,,21,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.96628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1525,-75.140816,,,3.842,3.61,4.449,80,,Northern Liberties,485000,,0.98,1870,10,17,455400,2021,21 days,https://www.zillow.com/homedetails/212-W-Wildey-St-Philadelphia-PA-19123/10199135_zpid/,1920,485100,5,5
Philadelphia,PA,727-29 S 7th St #2F,19147,1,2,,148,45,FOR_SALE,CONDO,FALSE,39.940567,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,957,-75.15406,258,,3.842,3.61,4.449,1933,,Bella Vista,364500,,0.98,1694,17,17,363400,2021,148 days,https://www.zillow.com/homedetails/727-29-S-7th-St-2F-Philadelphia-PA-19147/63497739_zpid/,1900,379700,5,5
Philadelphia,PA,3006 S Carlisle St,19145,2,3,,29,51,FOR_SALE,TOWNHOUSE,FALSE,39.91291,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1280,-75.17351,,,3.842,3.61,4.449,2270,,Girard Estates,329900,,0.98,1481,24,24,210000,2021,29 days,https://www.zillow.com/homedetails/3006-S-Carlisle-St-Philadelphia-PA-19145/10303348_zpid/,1920,330700,5,5
Philadelphia,PA,518 Fairmount Ave,19123,3,3,,21,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.963295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2476,-75.14744,270,,3.792,3.486,4.328,152,,Northern Liberties,700000,,0.98,3275,29,46,705200,2021,21 days,https://www.zillow.com/homedetails/518-Fairmount-Ave-Philadelphia-PA-19123/165607680_zpid/,2016,702100,5,5
Philadelphia,PA,1845 N Judson St,19121,1,3,,9,49,FOR_RENT,TOWNHOUSE,FALSE,39.9831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,912,-75.17239,,,,,,698,,North Central,1395,,0.98,1249,28,12,25800,2021,9 days,https://www.zillow.com/homedetails/1845-N-Judson-St-Philadelphia-PA-19121/10329271_zpid/,1925,114700,25,23
Philadelphia,PA,2401 S 11th St #2nd Floor Front,19148,1,1,,9,20,FOR_RENT,CONDO,FALSE,39.91984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.16506,,,,,,452,,Lower Moyamensing,1250,,0.98,,,,,,9 days,https://www.zillow.com/homedetails/2401-S-11th-St-2nd-Floor-Front-Philadelphia-PA-19148/2065474849_zpid/,1940,,,
Philadelphia,PA,1716 Rodman St,19146,1,2,,21,1,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.944565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,810,-75.17095,,,3.842,3.61,4.449,148,,Rittenhouse,420500,,0.98,1900,47,21,474500,2021,21 days,https://www.zillow.com/homedetails/1716-Rodman-St-Philadelphia-PA-19146/60321359_zpid/,1925,420600,5,5
Philadelphia,PA,1606 Federal St,19146,2,3,,203,37,FOR_SALE,TOWNHOUSE,FALSE,39.93615,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1595,-75.171,,,3.842,3.61,4.449,1483,,Point Breeze,479900,,0.98,2199,18,9,446800,2021,203 days,https://www.zillow.com/homedetails/1606-Federal-St-Philadelphia-PA-19146/67363743_zpid/,2005,471000,5,5
Philadelphia,PA,2528 Ingersoll St,19121,3,2,,21,5,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.976326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1340,-75.17768,,,3.842,3.61,4.449,138,,Brewerytown,323000,,0.98,1770,18,6,268900,2021,21 days,https://www.zillow.com/homedetails/2528-Ingersoll-St-Philadelphia-PA-19121/10315430_zpid/,1925,323100,5,5
Philadelphia,PA,1624 W Diamond St,19121,2,4,,9,6,FOR_RENT,SINGLE_FAMILY,FALSE,39.985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1647,-75.16068,,,,,,214,,North Central,2200,,0.98,2387,14,19,258600,2021,9 days,https://www.zillow.com/homedetails/1624-W-Diamond-St-Philadelphia-PA-19121/53610239_zpid/,1997,349100,7,7
Philadelphia,PA,1838 Poplar St,19130,3,2,,22,64,FOR_SALE,TOWNHOUSE,FALSE,39.971054,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1600,-75.16744,,,3.842,3.61,4.449,1422,,Francisville,499000,,0.98,2214,20,20,331200,2021,22 days,https://www.zillow.com/homedetails/1838-Poplar-St-Philadelphia-PA-19130/118347068_zpid/,2013,500700,5,5
Philadelphia,PA,2736 S 16th St,19145,2,3,,21,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.91635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1272,-75.175,,,3.842,3.61,4.449,37,,Girard Estates,285000,,0.98,1684,9,8,234800,2021,21 days,https://www.zillow.com/homedetails/2736-S-16th-St-Philadelphia-PA-19145/10304547_zpid/,1920,285100,5,5
Philadelphia,PA,419 S Carlisle St,19146,2.5,5,,9,7,FOR_RENT,TOWNHOUSE,FALSE,39.94506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2610,-75.165985,,,,,,481,,Rittenhouse,5800,,0.98,5109,29,46,944000,2021,9 days,https://www.zillow.com/homedetails/419-S-Carlisle-St-Philadelphia-PA-19146/10210659_zpid/,1899,1119400,15,12
Philadelphia,PA,1939 Federal St,19146,2,5,1.65E+12,88,34,FOR_SALE,TOWNHOUSE,FALSE,39.93735,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2567,-75.17629,,,3.842,3.61,4.449,1097,,Point Breeze,539900,-15100,0.98,2749,9,20,285100,2021,88 days,https://www.zillow.com/homedetails/1939-Federal-St-Philadelphia-PA-19146/10361276_zpid/,1925,548800,5,5
Philadelphia,PA,776 S 15th St #1R,19146,1,1,,9,9,FOR_RENT,APARTMENT,FALSE,39.941135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-75.16803,,,,,,346,,Graduate Hospital,1700,,0.98,,,,,,9 days,https://www.zillow.com/homedetails/776-S-15th-St-1R-Philadelphia-PA-19146/2065476827_zpid/,,,,
Philadelphia,PA,166 W Laurel St,19123,3,3,,21,1,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.964924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1602,-75.13991,,,3.792,3.486,4.328,120,,Northern Liberties,585000,,0.98,1595,13,9,223400,2021,21 days,https://www.zillow.com/homedetails/166-W-Laurel-St-Philadelphia-PA-19123/10199097_zpid/,2021,584800,5,5
Philadelphia,PA,808 Morris St,19148,4,3,,221,142,FOR_SALE,SINGLE_FAMILY,FALSE,39.92781,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5550,-75.15912,,,3.483,3.688,4.4,3273,,East Passyunk,2875000,,0.98,3066,29,46,,,221 days,https://www.zillow.com/homedetails/808-Morris-St-Philadelphia-PA-19148/2139694192_zpid/,1925,653500,18,16
Philadelphia,PA,235 W Jefferson St,19122,2.5,3,,9,45,FOR_RENT,SINGLE_FAMILY,FALSE,39.973995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,-75.14029,,,,,,659,,Olde Kensington,2650,,0.98,2799,14,11,360400,2021,9 days,https://www.zillow.com/homedetails/235-W-Jefferson-St-Philadelphia-PA-19122/10259344_zpid/,1920,491500,13,12
Philadelphia,PA,721 Clymer St,19147,2,3,,21,4,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.940144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1166,-75.15512,,,3.842,3.61,4.449,140,,Bella Vista,550000,,0.98,1849,5,8,356300,2021,21 days,https://www.zillow.com/homedetails/721-Clymer-St-Philadelphia-PA-19147/10181370_zpid/,1920,550500,5,5
Philadelphia,PA,1525 N 16th St APT 2R,19121,1,2,,9,31,FOR_RENT,APARTMENT,FALSE,39.97709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.16116,,,,,,484,,North Central,1250,,0.98,,,,,,9 days,https://www.zillow.com/homedetails/1525-N-16th-St-APT-2R-Philadelphia-PA-19121/2066899689_zpid/,,,,
Philadelphia,PA,1414 S 4th St,19147,4,3,,21,49,FOR_SALE,TOWNHOUSE,FALSE,39.930347,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2554,-75.15185,150,,3.792,3.486,4.328,1294,,Dickinson Narrows,674900,,0.98,3607,32,15,639400,2021,21 days,https://www.zillow.com/homedetails/1414-S-4th-St-Philadelphia-PA-19147/165607512_zpid/,2017,674900,5,5
Philadelphia,PA,1611 Wolf St,19145,2,3,,21,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.922516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1456,-75.173836,,,4.591,3.941,4.572,70,,Newbold,230000,,0.98,1599,6,7,211600,2021,21 days,https://www.zillow.com/homedetails/1611-Wolf-St-Philadelphia-PA-19145/10302451_zpid/,1920,230100,5,5
Philadelphia,PA,2152 N Broad St,19121,1,2,,9,3,FOR_RENT,APARTMENT,FALSE,39.98604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.15663,,,,,,347,,Stanton,1250,,0.98,1099,9,9,,,9 days,https://www.zillow.com/homedetails/2152-N-Broad-St-Philadelphia-PA-19121/2069297479_zpid/,,,,
Philadelphia,PA,2114 Lombard St,19146,3,4,1.65E+12,21,85,FOR_SALE,TOWNHOUSE,FALSE,39.94599,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2500,-75.17726,,,3.483,3.688,4.4,2760,,Rittenhouse,1695000,-105000,0.98,3886,29,46,1033900,2021,21 days,https://www.zillow.com/homedetails/2114-Lombard-St-Philadelphia-PA-19146/10321693_zpid/,1915,1794400,5,5
Philadelphia,PA,2541 W Oxford St,19121,3,4,,21,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.979877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1899,-75.17715,,,3.842,3.61,4.449,75,,Brewerytown,365000,,0.98,2429,20,21,42700,2021,21 days,https://www.zillow.com/homedetails/2541-W-Oxford-St-Philadelphia-PA-19121/10331874_zpid/,1915,365300,5,5
Philadelphia,PA,632C Christian St,19147,2.5,2,,9,21,FOR_RENT,APARTMENT,FALSE,39.935547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1450,-75.14645,,,,,,531,,Queen Village,2875,,0.98,,,,,,9 days,https://www.zillow.com/homedetails/632C-Christian-St-Philadelphia-PA-19147/2065478275_zpid/,,,,
Philadelphia,PA,1517 S 6th St,19147,2,2,1.65E+12,59,80,FOR_SALE,TOWNHOUSE,FALSE,39.9294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1965,-75.15492,,,3.842,3.61,4.449,2708,,Dickinson Narrows,400000,-10000,0.98,2070,30,13,271400,2021,59 days,https://www.zillow.com/homedetails/1517-S-6th-St-Philadelphia-PA-19147/118339695_zpid/,2005,400000,5,5
Philadelphia,PA,1447 N Hollywood St,19121,2,3,,21,1,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.978622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,964,-75.183044,,,4.591,3.941,4.572,100,,Brewerytown,250000,,0.98,1619,14,10,129800,2021,21 days,https://www.zillow.com/homedetails/1447-N-Hollywood-St-Philadelphia-PA-19121/10317898_zpid/,1925,250100,5,5
Philadelphia,PA,1802 W Montgomery Ave #1,19121,1,1,,9,37,FOR_RENT,APARTMENT,FALSE,39.98091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.16414,,,,,,745,,North Central,850,,0.98,859,28,7,,,9 days,https://www.zillow.com/homedetails/1802-W-Montgomery-Ave-1-Philadelphia-PA-19121/2100598477_zpid/,1915,,,
Philadelphia,PA,2327 N 16th St,19132,,6,,24,25,FOR_SALE,MULTI_FAMILY,FALSE,39.9889,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1992,-75.15873,,,4.591,3.941,4.572,508,,Stanton,170000,,0.98,2928,17,22,41400,2021,24 days,https://www.zillow.com/homedetails/2327-N-16th-St-Philadelphia-PA-19132/10245094_zpid/,1915,115500,5,5
Philadelphia,PA,504 Lombard St,19147,4,3,,21,2,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.942703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1949,-75.15083,,,3.792,3.486,4.328,185,,Society Hill,790000,,0.98,3486,31,50,870000,2021,21 days,https://www.zillow.com/homedetails/504-Lombard-St-Philadelphia-PA-19147/10196575_zpid/,1978,790200,5,5
Philadelphia,PA,2818 S 7th St,19148,1,3,,56,34,FOR_SALE,TOWNHOUSE,FALSE,39.91349,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1320,-75.16047,,,3.842,3.61,4.449,957,,Stadium District,375000,,0.98,1500,17,13,177000,2021,56 days,https://www.zillow.com/homedetails/2818-S-7th-St-Philadelphia-PA-19148/10398585_zpid/,1920,374800,5,5
Philadelphia,PA,335 W Ritner St,19148,1,3,,21,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.91861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1352,-75.15347,,,3.842,3.61,4.449,67,,Whitman,259900,,0.98,1462,14,16,162800,2021,21 days,https://www.zillow.com/homedetails/335-W-Ritner-St-Philadelphia-PA-19148/10387651_zpid/,1920,260000,5,5
Philadelphia,PA,1407 Fitzwater St,19146,0,0,,9,14,FOR_RENT,SINGLE_FAMILY,FALSE,39.94201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1402,-75.166504,,,,,,310,,Graduate Hospital,1700,,0.98,2266,18,9,411500,2021,9 days,https://www.zillow.com/homedetails/1407-Fitzwater-St-Philadelphia-PA-19146/251469924_zpid/,1925,483500,15,14
Philadelphia,PA,1435 N Franklin St APT 1,19122,1,2,,9,50,FOR_RENT,APARTMENT,FALSE,39.97401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2634,-75.14799,,,,,,742,,Ludlow,1300,,0.98,1450,52,17,,,9 days,https://www.zillow.com/homedetails/1435-N-Franklin-St-APT-1-Philadelphia-PA-19122/2072231877_zpid/,1915,,,
Philadelphia,PA,711 S Marshall St,19147,1,3,,21,2,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.94085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1140,-75.15295,,,3.842,3.61,4.449,103,,Bella Vista,415000,,0.98,1875,5,5,411300,2021,21 days,https://www.zillow.com/homedetails/711-S-Marshall-St-Philadelphia-PA-19147/10182622_zpid/,1920,415100,5,5
Philadelphia,PA,1216 Peters St,19147,1,2,,60,28,FOR_SALE,TOWNHOUSE,FALSE,39.936485,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1476,-75.163826,,,3.842,3.61,4.449,1682,,Passyunk Square,329999,,0.98,1634,13,7,333100,2021,60 days,https://www.zillow.com/homedetails/1216-Peters-St-Philadelphia-PA-19147/10177786_zpid/,1912,327500,5,5
Philadelphia,PA,629 Winton St,19148,2.5,3,,20,101,FOR_RENT,SINGLE_FAMILY,FALSE,39.92211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1605,-75.15781,,,,,,1273,,Lower Moyamensing,2275,,0.98,2154,22,20,21200,2021,20 days,https://www.zillow.com/homedetails/629-Winton-St-Philadelphia-PA-19148/118346577_zpid/,2021,365900,5,5
Philadelphia,PA,1131 S 18th St #1,19146,1,2,,9,172,FOR_RENT,TOWNHOUSE,FALSE,39.93772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2496,-75.17316,,,,,,2429,,Point Breeze,1250,,0.98,1500,20,5,,,9 days,https://www.zillow.com/homedetails/1131-S-18th-St-1-Philadelphia-PA-19146/2083114907_zpid/,1925,430000,18,16
Philadelphia,PA,1916 S 16th St UNIT A,19145,2,2,,9,50,FOR_RENT,APARTMENT,FALSE,39.92681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.17273,,,,,,660,,Newbold,1750,,0.98,1764,11,14,,,9 days,https://www.zillow.com/homedetails/1916-S-16th-St-UNIT-A-Philadelphia-PA-19145/2069206118_zpid/,2021,,,
Philadelphia,PA,130 Pierce St,19148,1,2,,21,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.925644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1549,-75.14847,,,3.842,3.61,4.449,61,,Pennsport,302500,,0.98,1694,9,14,245400,2021,21 days,https://www.zillow.com/homedetails/130-Pierce-St-Philadelphia-PA-19148/10171117_zpid/,1920,302600,5,5
Philadelphia,PA,345 Fitzgerald St,19148,2,2,,21,70,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.91901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,904,-75.15352,,,4.591,3.941,4.572,1034,,Whitman,221450,,0.98,1649,9,10,136200,2021,21 days,https://www.zillow.com/homedetails/345-Fitzgerald-St-Philadelphia-PA-19148/10387548_zpid/,1920,221500,5,5
Philadelphia,PA,2349 S 11th St,19148,1.5,2,,9,17,FOR_RENT,SINGLE_FAMILY,FALSE,39.920055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,875,-75.165016,,,,,,781,,Lower Moyamensing,1450,,0.98,1784,26,9,335300,2021,9 days,https://www.zillow.com/homedetails/2349-S-11th-St-Philadelphia-PA-19148/10394478_zpid/,1925,515300,5,5
Philadelphia,PA,252 S Van Pelt St,19103,1,4,,22,0,RECENTLY_SOLD,APARTMENT,FALSE,39.9493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2063,-75.17706,,,3.792,3.486,4.328,13,,Rittenhouse,599900,,0.98,2129,22,20,640400,2021,22 days,https://www.zillow.com/homedetails/252-S-Van-Pelt-St-Philadelphia-PA-19103/10211242_zpid/,1960,,,
Philadelphia,PA,833 N 19th St APT 1,19130,2,3,,9,20,FOR_RENT,APARTMENT,FALSE,39.97027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3210,-75.16769,,,,,,1000,,Francisville,2200,,0.98,3347,29,46,,,9 days,https://www.zillow.com/homedetails/833-N-19th-St-APT-1-Philadelphia-PA-19130/2084349795_zpid/,2013,,,
Philadelphia,PA,313 Market St,19106,,,,22,0,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,39.95054,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4859,-75.14614,,,3.483,3.688,4.4,4,,Old City,1200000,,0.98,1789,100,33,1011100,2021,22 days,https://www.zillow.com/homedetails/313-Market-St-Philadelphia-PA-19106/80943731_zpid/,1900,,,
Philadelphia,PA,1-1834 Vineyard St #1,19130,2,3,,9,38,FOR_RENT,APARTMENT,FALSE,39.970203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.167435,,,,,,770,,Francisville,2100,,0.98,,,,,,9 days,https://www.zillow.com/homedetails/1-1834-Vineyard-St-1-Philadelphia-PA-19130/2065486895_zpid/,,,,
Philadelphia,PA,311 Market St,19106,,,,22,0,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,39.95053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4321,-75.14609,,,3.483,3.688,4.4,3,,Old City,1000000,,0.98,1708,100,30,674300,2021,22 days,https://www.zillow.com/homedetails/311-Market-St-Philadelphia-PA-19106/165457076_zpid/,1900,,,
Philadelphia,PA,103 S 21st St APT 2R,19103,1,1,,9,52,FOR_RENT,APARTMENT,FALSE,39.951775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.17522,,,,,,1181,,Rittenhouse,1300,,0.98,1495,,,,,9 days,https://www.zillow.com/homedetails/103-S-21st-St-APT-2R-Philadelphia-PA-19103/2094343758_zpid/,,,,
Philadelphia,PA,1306 S 10th St,19147,3,5,,22,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.93306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3350,-75.16104,,,3.792,3.486,4.328,27,,Passyunk Square,710000,,0.98,3665,29,46,490200,2021,22 days,https://www.zillow.com/homedetails/1306-S-10th-St-Philadelphia-PA-19147/10176423_zpid/,1960,711400,5,5
Philadelphia,PA,1507 Green St APT 2R,19130,1,2,,10,25,FOR_RENT,APARTMENT,FALSE,39.964294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3195,-75.16326,,,,,,318,,Spring Garden,1795,,0.98,1634,22,13,,,10 days,https://www.zillow.com/homedetails/1507-Green-St-APT-2R-Philadelphia-PA-19130/2118851614_zpid/,1860,,,
Philadelphia,PA,1533 Spring Garden St APT 2F,19130,1,1,,10,90,FOR_RENT,APARTMENT,FALSE,39.963043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.16405,,,,,,1528,,Spring Garden,1000,,0.98,1035,25,35,,,10 days,https://www.zillow.com/homedetails/1533-Spring-Garden-St-APT-2F-Philadelphia-PA-19130/2108021100_zpid/,,,,
Philadelphia,PA,1227 Fitzwater St,19147,3,4,,22,0,RECENTLY_SOLD,MULTI_FAMILY,FALSE,39.94161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1900,-75.16316,,,3.792,3.486,4.328,28,,Hawthorne,685000,,0.98,3131,29,45,773500,2021,22 days,https://www.zillow.com/homedetails/1227-Fitzwater-St-Philadelphia-PA-19147/10182837_zpid/,1915,686300,5,5
Philadelphia,PA,1752 N 3rd St,19122,1,4,,22,0,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,39.97773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1532,-75.14067,,,3.842,3.61,4.449,5,,West Kensington,255000,,0.98,1770,21,12,191200,2021,22 days,https://www.zillow.com/homedetails/1752-N-3rd-St-Philadelphia-PA-19122/10260317_zpid/,1915,255500,5,5
Philadelphia,PA,2318 Alter St,19146,4,4,,22,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.939095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2600,-75.18238,,,3.792,3.486,4.328,19,,Point Breeze,575000,,0.98,3499,37,17,506500,2021,22 days,https://www.zillow.com/homedetails/2318-Alter-St-Philadelphia-PA-19146/165609715_zpid/,2017,576100,5,5
Philadelphia,PA,842 N 15th St #B,19130,3,3,,22,0,RECENTLY_SOLD,TOWNHOUSE,FALSE,39.96954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1443,-75.16183,,,3.842,3.61,4.449,14,,Francisville,385000,,0.98,2469,23,21,295200,2021,22 days,https://www.zillow.com/homedetails/842-N-15th-St-B-Philadelphia-PA-19130/165609811_zpid/,2010,385700,5,5
Philadelphia,PA,1637 S Lawrence St,19148,1,3,,22,0,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,39.92757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1176,-75.152725,,,3.842,3.61,4.449,4,,Dickinson Narrows,255000,,0.98,1800,5,17,195800,2021,22 days,https://www.zillow.com/homedetails/1637-S-Lawrence-St-Philadelphia-PA-19148/10172918_zpid/,1925,276300,11,11
